"","system.index","index","latitude","longitude","ratio",".geo"
"1190","000000000000000000ca",1926,69.87818875,87.34406815,2.253731343,"{""type"":""Point"",""coordinates"":[87.34406879670824,69.87818912585976]}"
"1191","000000000000000000a1",1885,68.83631816,53.38879698,2.253731343,"{""type"":""Point"",""coordinates"":[53.38879907650329,68.83632016472214]}"
"1192","00000000000000000093",1871,68.97540924,156.2135432,2.253731343,"{""type"":""Point"",""coordinates"":[156.21354237776274,68.97540844478122]}"
"1193","000000000000000000d0",1932,68.20163964,77.89325052,2.253731343,"{""type"":""Point"",""coordinates"":[77.89324936448763,68.20163847538096]}"
"1194","000000000000000000d6",1938,66.43748452,76.75516965,2.253731343,"{""type"":""Point"",""coordinates"":[76.75517083902085,66.43748432560618]}"
"1195","00000000000000000095",1873,69.17586264,155.0239235,2.253731343,"{""type"":""Point"",""coordinates"":[155.02392556232024,69.17586287353782]}"
"1196","000000000000000000a6",1890,71.50808861,67.92871647,2.253731343,"{""type"":""Point"",""coordinates"":[67.92871473630376,71.50808866111741]}"
"1197","0000000000000000009a",1878,75.12928719,106.9390119,2.253731343,"{""type"":""Point"",""coordinates"":[106.93901315204025,75.12928895381238]}"
"1198","000000000000000000c5",1921,70.83555732,77.98039138,2.253731343,"{""type"":""Point"",""coordinates"":[77.98039357637514,70.83555812203458]}"
"1199","000000000000000000af",1899,73.38695343,106.2714563,2.253731343,"{""type"":""Point"",""coordinates"":[106.27145451063204,73.38695318549209]}"
"1200","000000000000000000ce",1930,68.81107501,78.66661838,2.253731343,"{""type"":""Point"",""coordinates"":[78.66661801479309,68.81107719365859]}"
"1201","000000000000000000cc",1928,70.12626274,78.08714797,2.253731343,"{""type"":""Point"",""coordinates"":[78.08714891469569,70.12626229476612]}"
"1202","000000000000000000b7",1907,71.06348394,129.974937,2.253731343,"{""type"":""Point"",""coordinates"":[129.97493877189117,71.06348507238148]}"
"1203","0000000000000000009b",1879,75.20393691,97.31632358,2.253731343,"{""type"":""Point"",""coordinates"":[97.31632212881564,75.20393876454811]}"
"1204","000000000000000000b1",1901,72.78686691,84.82487343,2.253731343,"{""type"":""Point"",""coordinates"":[84.82487290195768,72.78686520212356]}"
"1205","000000000000000000cf",1931,68.60401677,80.62554274,2.253731343,"{""type"":""Point"",""coordinates"":[80.62554123948134,68.60401883624182]}"
"1206","00000000000000000090",1868,72.19998556,144.3045132,2.253731343,"{""type"":""Point"",""coordinates"":[144.30451417589956,72.19998507607534]}"
"1207","000000000000000000a7",1891,72.67115913,113.3162258,2.253731343,"{""type"":""Point"",""coordinates"":[113.31622773733326,72.67116044798877]}"
"1208","000000000000000000be",1914,71.54013793,75.19593462,2.253731343,"{""type"":""Point"",""coordinates"":[75.19593467815717,71.54013622038852]}"
"1209","000000000000000000d3",1935,67.9910072,80.20002846,2.253731343,"{""type"":""Point"",""coordinates"":[80.2000270623552,67.9910083780204]}"
"1210","000000000000000000c6",1922,71.30282748,85.5781875,2.253731343,"{""type"":""Point"",""coordinates"":[85.57818897482576,71.30282732142518]}"
"1211","000000000000000000bd",1913,68.22987192,57.11268049,2.253731343,"{""type"":""Point"",""coordinates"":[57.112679089155954,68.22987350325138]}"
"1212","000000000000000000c8",1924,69.61640054,72.19102055,2.253731343,"{""type"":""Point"",""coordinates"":[72.19102228295792,69.616399762113]}"
"1213","00000000000000000094",1872,70.37236511,151.0084056,2.253731343,"{""type"":""Point"",""coordinates"":[151.00840696346904,70.37236454100683]}"
"1214","000000000000000000cb",1927,68.5111731,67.32082049,2.253731343,"{""type"":""Point"",""coordinates"":[67.32081886699065,68.51117143410697]}"
"1215","000000000000000000a4",1888,68.34603416,52.44777565,2.253731343,"{""type"":""Point"",""coordinates"":[52.447777144790386,68.34603308569365]}"
"1216","0000000000000000009d",1881,71.0204797,140.3270158,2.253731343,"{""type"":""Point"",""coordinates"":[140.32701387263003,71.02048150182205]}"
"1217","000000000000000000ba",1910,72.54939653,89.17972957,2.253731343,"{""type"":""Point"",""coordinates"":[89.1797290909761,72.5493957755223]}"
