"","system.index","index","latitude","longitude","ratio",".geo"
"41","0000000000000000066a",437,55.61218471,45.77388871,0.268382353,"{""type"":""Point"",""coordinates"":[45.77388964820953,55.6121826664693]}"
"42","0000000000000000066f",442,53.00854712,41.40353003,0.268382353,"{""type"":""Point"",""coordinates"":[41.40352916482827,53.00854923417069]}"
"43","0000000000000000001e",551,30.25,120.1666667,0.676432292,"{""type"":""Point"",""coordinates"":[120.16666888102424,30.250001995349372]}"
"44","000000000000000001cd",1558,30.25,120.1666667,0.676432292,"{""type"":""Point"",""coordinates"":[120.16666888102424,30.250001995349372]}"
"45","00000000000000000531",124,30.25,120.1666667,0.676432292,"{""type"":""Point"",""coordinates"":[120.16666888102424,30.250001995349372]}"
"46","00000000000000000648",403,51.45549222,130.2769537,2.008403361,"{""type"":""Point"",""coordinates"":[130.27695368624106,51.45549338736708]}"
"47","00000000000000000673",446,55.8149132,51.96050414,0.268382353,"{""type"":""Point"",""coordinates"":[51.960504418074045,55.81491123676317]}"
"48","0000000000000000020a",1619,-38.25,176.5,0.29,"{""type"":""Point"",""coordinates"":[176.49999966536208,-38.24999939061871]}"
"49","0000000000000000020b",1620,-38.25,176.5,0.34,"{""type"":""Point"",""coordinates"":[176.49999966536208,-38.24999939061871]}"
"50","0000000000000000020c",1621,-38.25,176.5,0.25,"{""type"":""Point"",""coordinates"":[176.49999966536208,-38.24999939061871]}"
"51","0000000000000000020d",1622,-38.25,176.5,0.32,"{""type"":""Point"",""coordinates"":[176.49999966536208,-38.24999939061871]}"
"52","0000000000000000020e",1623,-38.25,176.5,0.29,"{""type"":""Point"",""coordinates"":[176.49999966536208,-38.24999939061871]}"
"53","0000000000000000020f",1624,-38.25,176.5,0.65,"{""type"":""Point"",""coordinates"":[176.49999966536208,-38.24999939061871]}"
"54","00000000000000000210",1625,-38.25,176.5,0.42,"{""type"":""Point"",""coordinates"":[176.49999966536208,-38.24999939061871]}"
"55","0000000000000000066b",438,51.31919896,34.27538435,0.268382353,"{""type"":""Point"",""coordinates"":[34.27538412573078,51.31920096366851]}"
"56","00000000000000000646",401,49.95918575,136.9710573,2.008403361,"{""type"":""Point"",""coordinates"":[136.9710587469982,49.95918406056962]}"
"57","00000000000000000695",480,58.53084934,51.05376627,0.421965318,"{""type"":""Point"",""coordinates"":[51.05376405526003,58.53084712909283]}"
"58","0000000000000000066e",441,52.63313415,39.50100856,0.268382353,"{""type"":""Point"",""coordinates"":[39.50100910936506,52.63313305738002]}"
"59","00000000000000000018",545,42.40305556,128.0955556,0.45,"{""type"":""Point"",""coordinates"":[128.0955569917943,42.40305450236239]}"
"60","000000000000000001c6",1551,42.40305556,128.0955556,0.450414261,"{""type"":""Point"",""coordinates"":[128.0955569917943,42.40305450236239]}"
"61","0000000000000000052b",118,42.40305556,128.0955556,0.45,"{""type"":""Point"",""coordinates"":[128.0955569917943,42.40305450236239]}"
"62","00000000000000000689",468,57.02017553,50.47466391,1.094339623,"{""type"":""Point"",""coordinates"":[50.47466506055006,57.020175037802225]}"
"63","0000000000000000064c",407,51.17283589,128.7676847,2.008403361,"{""type"":""Point"",""coordinates"":[128.7676862117823,51.172835430690206]}"
"64","00000000000000000669",436,51.48224466,34.51366027,0.268382353,"{""type"":""Point"",""coordinates"":[34.51366064962272,51.482243534586694]}"
"65","000000000000000004b6",1,40.957794,-74.75001,0.004036223,"{""type"":""Point"",""coordinates"":[-74.75001119550943,40.957792964424776]}"
"66","000000000000000001ee",1591,42.79166667,-76.125,2.5,"{""type"":""Point"",""coordinates"":[-76.12500175994579,42.7916651591702]}"
"67","000000000000000001ef",1592,42.79166667,-76.125,4.1,"{""type"":""Point"",""coordinates"":[-76.12500175994579,42.7916651591702]}"
"68","000000000000000001f0",1593,42.79166667,-76.125,1.9,"{""type"":""Point"",""coordinates"":[-76.12500175994579,42.7916651591702]}"
"69","000000000000000001f1",1594,42.79166667,-76.125,2.1,"{""type"":""Point"",""coordinates"":[-76.12500175994579,42.7916651591702]}"
"70","000000000000000006b6",513,42.882805,-77.00552,0.151711924,"{""type"":""Point"",""coordinates"":[-77.00551814946448,42.882804725601574]}"
"71","000000000000000004b8",3,40.989103,-75.080694,0.01021987,"{""type"":""Point"",""coordinates"":[-75.08069367053193,40.989104772022074]}"
"72","000000000000000001f2",1595,42.87833333,-76.1125,2.5,"{""type"":""Point"",""coordinates"":[-76.11249844059192,42.87833224724496]}"
"73","000000000000000001f3",1596,42.87833333,-76.1125,4.1,"{""type"":""Point"",""coordinates"":[-76.11249844059192,42.87833224724496]}"
"74","000000000000000001f4",1597,42.87833333,-76.1125,1.9,"{""type"":""Point"",""coordinates"":[-76.11249844059192,42.87833224724496]}"
"75","000000000000000001f5",1598,42.87833333,-76.1125,2.1,"{""type"":""Point"",""coordinates"":[-76.11249844059192,42.87833224724496]}"
"76","000000000000000004b7",2,40.764837,-74.531713,0.008653676,"{""type"":""Point"",""coordinates"":[-74.53171144433693,40.76483874364006]}"
"77","0000000000000000027a",582,-51.2225,-72.25944444,0.377896015,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"78","0000000000000000027b",583,-51.2225,-72.25944444,0.377896015,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"79","0000000000000000027c",584,-51.2225,-72.25944444,0.373739822,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"80","0000000000000000027d",585,-51.2225,-72.25944444,0.368735079,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"81","0000000000000000027e",586,-51.2225,-72.25944444,0.377896015,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"82","0000000000000000027f",587,-51.2225,-72.25944444,0.373739822,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"83","00000000000000000280",588,-51.2225,-72.25944444,0.379256088,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"84","00000000000000000281",589,-51.2225,-72.25944444,0.376076045,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"85","00000000000000000282",590,-51.2225,-72.25944444,0.373739822,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"86","00000000000000000283",591,-51.2225,-72.25944444,0.379256088,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"87","00000000000000000284",592,-51.2225,-72.25944444,0.376076045,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"88","00000000000000000285",593,-51.2225,-72.25944444,0.379256088,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"89","00000000000000000286",594,-51.2225,-72.25944444,0.947592148,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
