"","system.index","index","latitude","longitude","ratio",".geo"
"124","1496",5271,51.33,42,0.112640801,"{""type"":""Point"",""coordinates"":[42.000000817242466,51.330000906419954]}"
"125","2780",9907,35.69,109.1,0.112709832,"{""type"":""Point"",""coordinates"":[109.10000054096541,35.68999826212806]}"
"126","00000000000000001a63",6756,49.28,16.68,0.113536896,"{""type"":""Point"",""coordinates"":[16.679998782987077,49.280000542715065]}"
"127","000000000000000014fc",5373,49.5,27.5,0.113669521,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"128","000000000000000014ad",5294,49.32,16.67,0.113689095,"{""type"":""Point"",""coordinates"":[16.67000147842525,49.31999867916448]}"
"129","00000000000000002cc6",11257,49.3167,16.667,0.113689095,"{""type"":""Point"",""coordinates"":[16.667000503416276,49.31669894438493]}"
"130","1484",5253,58,33,0.113719068,"{""type"":""Point"",""coordinates"":[33.00000096062631,58.0000000668822]}"
"131","2782",9909,35.69,109.1,0.113879004,"{""type"":""Point"",""coordinates"":[109.10000054096541,35.68999826212806]}"
"132","00000000000000001a5c",6749,49.28,16.68,0.113934911,"{""type"":""Point"",""coordinates"":[16.679998782987077,49.280000542715065]}"
"133","2784",9911,32.63,106.11,0.114339185,"{""type"":""Point"",""coordinates"":[106.10999937968889,32.62999813251453]}"
"134","000000000000000014fe",5375,49.5,27.5,0.114786696,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"135","000000000000000016c3",5828,39,140,0.114833377,"{""type"":""Point"",""coordinates"":[140.00000123777454,38.99999789230304]}"
"136","000000000000000014ff",5376,49.5,27.5,0.11483376,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"137","00000000000000002cbb",11246,46.417,-83.3833,0.114919355,"{""type"":""Point"",""coordinates"":[-83.38329904059127,46.416999038541704]}"
"138","2785",9912,33.43,108.45,0.114969459,"{""type"":""Point"",""coordinates"":[108.45000183950566,33.43000099341219]}"
"139","00000000000000000ebc",3550,40.5,123.33,0.115559441,"{""type"":""Point"",""coordinates"":[123.32999975934929,40.499999354772754]}"
"140","437",857,40.501,123.2099,0.115559441,"{""type"":""Point"",""coordinates"":[123.20989833157577,40.50099819340873]}"
"141","2786",9913,31.22,115.87,0.115623767,"{""type"":""Point"",""coordinates"":[115.86999950165226,31.21999916570755]}"
"142","0000000000000000017d",159,42.6,128.1,0.11592301,"{""type"":""Point"",""coordinates"":[128.09999825644354,42.59999961858993]}"
"143","0000000000000000181f",6176,34.48,132.7,0.116197183,"{""type"":""Point"",""coordinates"":[132.6999979849762,34.47999889577025]}"
"144","00000000000000002dbf",11506,45.833333,-89.666667,0.116292458,"{""type"":""Point"",""coordinates"":[-89.66666738511344,45.83333392435302]}"
"145","00000000000000001a6a",6763,51.42,9.98,0.116666667,"{""type"":""Point"",""coordinates"":[9.979998790637238,51.41999894298165]}"
"146","0000000000000000146f",5232,58,33,0.116802627,"{""type"":""Point"",""coordinates"":[33.00000096062631,58.0000000668822]}"
"147","00000000000000000cfe",3104,42.17,43,0.117319189,"{""type"":""Point"",""coordinates"":[42.99999881948824,42.16999958580404]}"
"148","00000000000000000b9d",2751,42.5,23,0.117704162,"{""type"":""Point"",""coordinates"":[22.999998642663304,42.49999981836535]}"
"149","1495",5270,51.33,42,0.117885978,"{""type"":""Point"",""coordinates"":[42.000000817242466,51.330000906419954]}"
"150","1.30E+01",5089,53,42,0.118135742,"{""type"":""Point"",""coordinates"":[42.00000081724247,53.000001137451235]}"
"151","1504",5381,49.5,27.5,0.118274144,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"152","126",72,42.1,128.2,0.118513559,"{""type"":""Point"",""coordinates"":[128.1999980566681,42.10000061746704]}"
"153","000000000000000013d5",5078,53,42,0.118667952,"{""type"":""Point"",""coordinates"":[42.00000081724247,53.000001137451235]}"
"154","1503",5380,49.5,27.5,0.118676159,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"155","1502",5379,49.5,27.5,0.118689105,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"156","000000000000000009ff",2337,50,27,0.118705036,"{""type"":""Point"",""coordinates"":[26.9999995698485,49.99999821251181]}"
"157","00000000000000000b9c",2750,42.5,24,0.118765981,"{""type"":""Point"",""coordinates"":[24.000001104010135,42.49999981836535]}"
"158","00000000000000000b9b",2749,42.5,24,0.119252051,"{""type"":""Point"",""coordinates"":[24.000001104010135,42.49999981836535]}"
"159","000000000000000014fb",5372,49.5,27.5,0.119468221,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
